M20, Gini
-2.333359235453226, 0.7394354047136728
-2.4174872305137174, 0.745868107548954
-2.52646350154009, 0.7446332498394014
-2.5423940026332184, 0.7453192112805279
-2.5855005119223833, 0.7468309404314929
-2.557434825228926, 0.745697925657778
-2.545294585255943, 0.7482597874298246
-2.317403132950098, 0.7456961405955497
-2.311224822455776, 0.7466843257716996
-2.3151388887726534, 0.7422486951946673
-2.1629693624347297, 0.7434833054188454
-2.309939524971857, 0.7407983334092337
-2.0556485447601607, 0.7384766940108815
-2.287268490229687, 0.736712091307326
-2.14786068701991, 0.7322142154832643
-2.2560618697604866, 0.7295945506386503
-2.348818959687526, 0.7317109956062412
-2.3664695579769557, 0.735958471402383
-2.3851970255053843, 0.732445722357712
-2.584543540648286, 0.7290570874891368
-2.4316331218259943, 0.7294281111067773
-2.5823662750680065, 0.731026884669109
-2.467940091892951, 0.7279463317660656
-2.471227356246086, 0.7245305639568036
-2.4867562653031454, 0.7205928094419123
-2.740095744938588, 0.719985942573644
-2.3927048168014817, 0.7176848048355586
-2.4169794415133543, 0.7120053792745167
-2.3387095806148364, 0.7061012026410651
-2.3327654060801164, 0.7000028616194119
-2.2562577486085877, 0.6938960743609189
-2.0226190395100865, 0.6832294006503822
-2.068027539169165, 0.6726211979921434
-1.6836461777381908, 0.6604356103063017
-2.0374492991034625, 0.6484236685863979
-1.70050937110654, 0.6477782469565802
-1.3443865649190008, 0.6926944792278109
-1.4628718941918184, 0.7394756701297053
-1.7163786413514333, 0.7505768645293528
-1.9194050482246252, 0.7557349972901259
-2.2559866996657716, 0.7539256238557885
-2.2354173745628785, 0.755368180333924
-2.518442149709201, 0.7531996005027133
-2.884980194294859, 0.7519635138234939
-2.6584172481418165, 0.7441866288580452
-2.289415385850699, 0.7440631047982238
-2.160590572417648, 0.7428283828772198
-2.0059952000750014, 0.7393195806249742
-1.7447455884478182, 0.7370510120986618
-1.668857155895347, 0.7402690899301456
-1.4729962313530003, 0.7371027092760807
-1.4524043075497577, 0.7393463602799933
-1.4392013506784136, 0.7401924358149676
-1.3430145358205543, 0.7403372238561282
-1.2752447960530027, 0.7400366189706525
-1.3137860133035306, 0.7461783503135426
-1.2566916814170144, 0.7452284460441926
-1.2542094750800197, 0.7438501047525092
-1.2453400644270132, 0.7429943496748035
-1.2441927927005445, 0.7443669862873137
-1.1827752667571372, 0.7454839593801208
-1.149208311455773, 0.7465896937676126
-1.1691299467447331, 0.7483116868625763
-1.3412424216644254, 0.7431488457815736
-1.33557717623997, 0.7449709438064246
-1.364993391400137, 0.7467072590064691
-1.3715082179477212, 0.7468445292764004
-1.4063701725835613, 0.7449201544127473
-1.508059080524466, 0.7479770946979976
-1.6655573679604698, 0.7484822017715663
-1.621657552238198, 0.7515624043889712
-1.8520176788843064, 0.7566764465993359
-2.1972470529252384, 0.7629030440640335
-2.162864815647544, 0.7699279663701906
-2.7910850913912526, 0.7763322737227691
-2.6417138065992085, 0.7795181181837388
-2.641780268408542, 0.7831789600480971
-2.2994224921453164, 0.784938158911066
-2.0061018872699874, 0.7877911126419338
-1.8505486667535256, 0.788390800937147
-1.844701446561915, 0.7895815879459932
-1.7669360868541277, 0.7918895253571152
-1.5527412482635254, 0.7908248022570233
-1.595354118592258, 0.7901221632158193
-1.6262837635799547, 0.7892094374210133
-1.6339732262960995, 0.7856980050151138
-1.6449112390966545, 0.7826635088266897
-1.7250187673532293, 0.7810376049346424
-1.7357868742144573, 0.776178455623775
-1.7595012650528918, 0.7731073031060082
-1.9266026343672662, 0.7715688074418975
-2.131058990454513, 0.7697638951095863
-2.2806141362682633, 0.767607759350635
-2.0909179978599135, 0.7679246424450537
-2.1895820923105993, 0.7705533842049074
-2.403170378704557, 0.7724756519823147
-2.615942964865735, 0.7747793445184924
-2.669952226103593, 0.7756651627790838
-2.7690221345140404, 0.777279282420261
-2.724832877179611, 0.7830484328652295
-2.4537586316508406, 0.7866554466033231
-2.4615227292895074, 0.7886300733280608
-2.0680738995952272, 0.788089664245605
-2.178631395897425, 0.7879804569972936
-2.154454493528847, 0.7908242268305343
-2.665515841271522, 0.7918408575156668
-2.6652398791496386, 0.7897992152654999
-2.679423336538985, 0.7897764300455145
-2.655455410052237, 0.7878188126885022
-2.7482345870760696, 0.7870663845888004
-2.751050260515356, 0.7859358265770998
-2.7610433073876566, 0.784578567268577
-2.7678870883603794, 0.7828719724402027
-2.850992464940964, 0.7809354021824824
-2.839374195456344, 0.7812482519832337
-2.335222014095776, 0.781962415817554
-2.405566328262073, 0.7801982727987204
-2.3442147268742874, 0.7806572929571972
-2.372399931796959, 0.7798633514529069
-2.430015356736826, 0.7811013636663543
-2.4145520152155284, 0.7806391047143835
-2.6868362139945643, 0.782636112465561
-2.653147789755618, 0.7852864798557777
-2.724766355932966, 0.7886901910621097
-2.8974405221986386, 0.7891215966249296
-2.9049158101589456, 0.7899206771557062
-2.9735599688835284, 0.7920434212493676
-3.0029628677854796, 0.792598566556491
-3.018567730690223, 0.7931110564954154
-2.982623864068373, 0.7960986029510079
-2.7580998072308582, 0.7959235067715403
-2.733761634450828, 0.7984302725383737
-2.755734109812281, 0.7974190525482792
-2.732270957093699, 0.7976970370661796
-2.6992855142993086, 0.7981670286534025
-2.684602829842564, 0.7982760575459822
-2.6779590378091047, 0.7961917066009492
-2.670220603253802, 0.7960035069380041
-2.8103794401506867, 0.798365573524168
-2.772926213198261, 0.7990837259696375
-2.7873920663343643, 0.7999409036300956
-2.7972681939367, 0.8011747328046399
-2.7629127616252975, 0.7992117653861894
-2.7788802973592084, 0.8007821012431009
-2.7399334369641126, 0.800301598942628
-2.7446909803979724, 0.7974311241870393
-2.7640878553996804, 0.8011325666321216
-2.755838007348348, 0.7984004133793958
-2.773045904532194, 0.7991370819095762
-2.579708697154097, 0.7983791852304987
-2.544117979343285, 0.7989767048225216
-2.5652660349905636, 0.8004895859763776
-2.5529203449878826, 0.7979274854688935
-2.528067404912513, 0.7979075789746459
-2.4397804975665007, 0.7992105484857064
-2.555350510343029, 0.7972035334599158
-2.5586902624181143, 0.7971836800796784
-3.0285722840307288, 0.7969845959250477
-3.046505850984688, 0.7972153478751124
-3.075414164174493, 0.7947703991079512
-2.9094131538696626, 0.7935737991170514
-2.8942680318724197, 0.7934483922477037
-3.047972442444721, 0.7965408029587906
-2.8485285364966058, 0.7956255891563094
-3.1237322112879786, 0.7988233559537143
-3.1067948168426893, 0.7974889521505889
-3.109260283885644, 0.7990789509995923
-3.103958060148446, 0.7998752489916516
-3.0961294819687564, 0.7994661299280998
-3.09747963788672, 0.8014473118509168
-3.0518069689032687, 0.8041570305999383
-2.8098403765917697, 0.8087247580849737
-3.0638626944243623, 0.8072455050765172
-2.8182009425843124, 0.8076517179788939
-2.8363529448047027, 0.8120641322983818
-2.8532939066055727, 0.8093998688551649
-2.8409942821257275, 0.8091480899227329
-2.518298608909202, 0.8088634332558369
-2.514815904717973, 0.8077384263964958
-2.5261751274107467, 0.805204511231899
