M20, Gini
-2.4686474138895536, 0.7232386703597546
-2.477798490377646, 0.7242090872273422
-2.5675437757116026, 0.725281601544026
-2.7404383486940005, 0.7286512983443558
-2.792502193593768, 0.7259937611439957
-2.7608978105590616, 0.7265354388078341
-2.747163312814745, 0.7285862542978669
-2.668951407710557, 0.7270171814703605
-2.6471809868285248, 0.7285430882349416
-2.6507291618334494, 0.7279991379630794
-2.639767858162433, 0.728262629653044
-2.695375459576378, 0.7274214462880078
-2.4791113903566795, 0.7279410241355775
-2.468021075088421, 0.7269151695531029
-2.4069899384154025, 0.7259233449671515
-2.2906100325110135, 0.7252387557634441
-2.3305045079582514, 0.7287485582810111
-2.2978594599655415, 0.725187693095291
-2.2915069132254615, 0.7268465280658745
-2.0978414930762987, 0.7255836517694341
-2.0743191658488715, 0.7318128947564239
-2.068773974566671, 0.7309175520421689
-2.059298366294678, 0.7343164020889114
-2.3789992276776952, 0.7332367099713304
-2.3931100570430703, 0.7324129555757629
-2.074076064055408, 0.7321670452867575
-2.0686755924140163, 0.7281295631723885
-2.036073922877204, 0.7302372921729364
-2.0937591695138438, 0.7283187565868154
-2.002728981158047, 0.7263285438417584
-2.183464151210757, 0.7302434636079894
-2.0014545728764452, 0.7249893680304323
-2.219485355360425, 0.7253803250346041
-2.0045853726579743, 0.7187170424205704
-2.0461377260444134, 0.7073876361616672
-1.8742562381446743, 0.6924199076093284
-1.7322277392543746, 0.677110890040661
-1.7468232363777831, 0.6555292625427692
-1.619295700323599, 0.631226913050684
-1.4188466825160908, 0.6023624311583778
-1.35908877366045, 0.5879365025907292
-1.4364400411410507, 0.5911184715442538
-2.3108499313839195, 0.638819386653633
-2.094170237537319, 0.692220141157531
-2.8917967463543945, 0.7118470204783722
-2.6282488745776695, 0.7159185109716096
-2.5759596978916184, 0.7176960060346431
-2.537746030863614, 0.7159321997834807
-2.298250824064411, 0.717751031569752
-2.2844572079527445, 0.7150045821133236
-2.1104689115115, 0.7158034849037213
-2.1184824520151047, 0.7135884867517331
-2.104857150521645, 0.7108976816169782
-2.1151138745959117, 0.71496444371391
