M20, Gini
-0.7649550345898494, 0.6888439241448063
-0.7721105389724393, 0.68859705211114
-0.8256798169406466, 0.690906666732807
-0.7918197855423622, 0.6937135539949874
-0.7624567272751068, 0.694108907968101
-0.7586084201396787, 0.6935014880901261
-0.8036193969161887, 0.6947826842242432
-0.7639423828024596, 0.6976485618698365
-0.7708997055148085, 0.6971728884889321
-0.7836833895433247, 0.6962988257819261
-0.780016416262526, 0.6988127743337101
-0.7831918861697789, 0.697117861667379
-0.8007306137504691, 0.6997639656407817
-0.7725197426322984, 0.69733266943148
-0.8436451630718509, 0.6988394776535874
-0.8457521502858236, 0.6991076006047331
-0.837734778515508, 0.7015378538741726
-0.8390627945346734, 0.703584972773252
-0.8592997405129427, 0.7017319806937725
-0.8866723955276158, 0.7033988673389637
-0.8962196209881419, 0.7026269429569993
-0.9008027854765088, 0.7033160759038434
-0.9463710560986845, 0.7045732253147866
-0.9576442670230004, 0.705380153968501
-0.9746542182541841, 0.7072668555982126
-1.0214423961869292, 0.7097989844185726
-1.0288220066037546, 0.712645044453454
-1.096307532557099, 0.7146768540261299
-1.1094855455025938, 0.7163715374841806
-1.1129246581970849, 0.719956363396736
-1.1898052187254617, 0.7233038349489425
-1.3065077091794968, 0.7281565903826825
-1.3765544979248194, 0.7331644159977412
-1.41252227490072, 0.7352198937096668
-1.5345787737859151, 0.7419667363003103
-1.71871167347844, 0.7467227236628826
-1.7785173115153707, 0.750924775078142
-1.9042575713889873, 0.7515003340649329
-1.9723848295557542, 0.7519269799345193
-1.8519200455344806, 0.7500395475151855
-1.747025714949764, 0.7520066392141325
-1.7039624430330278, 0.7465663786876274
-1.6747630272029004, 0.7484798491205241
-1.6577070264392315, 0.7446482776839503
-1.577610110291659, 0.7409382499007036
-1.4591181613436717, 0.7392700156137809
-1.4443484807787306, 0.7354999996381629
-1.3888210801676555, 0.730381358736595
-1.3100501889200415, 0.725981319649307
-1.3243558964042101, 0.7229290897174171
-1.3044327614561126, 0.7204287834777948
-1.3051556598261, 0.7157198963662953
-1.2984923812090643, 0.7107111950611631
-1.298740432187428, 0.7088057596336663
-1.3154010978002186, 0.7059905749381903
-1.3067572297221204, 0.7036898359138196
-1.307509010528964, 0.702733157552048
-1.3365162638450918, 0.703525809332903
-1.344091082239998, 0.6999568946433785
-1.3765232447653246, 0.6997992473499675
-1.3918338720678272, 0.6988647415100468
-1.5126031793473451, 0.6986046976333091
-1.5231887726021707, 0.7011846813835775
-1.5252553233538217, 0.7009537598643129
-1.5791662129512563, 0.6998222522239743
-1.6365265212214144, 0.6991244728603874
-1.6828845773291692, 0.6971336374055286
-1.7021266133331518, 0.695855468087071
-1.7954235893087296, 0.697791240806869
-1.9166148988887888, 0.6998979839813918
-2.0637085301073066, 0.7002943774302957
-2.250837358911975, 0.7042936327586218
-2.3292061433576667, 0.7023368352800121
-2.435783545344827, 0.70552075745132
-2.459256580812117, 0.7069624498741677
-2.3988796262254857, 0.7104762586683875
-2.4138417266505403, 0.7144450739767461
-2.3812486738219305, 0.7171764731676661
-2.1968607187651257, 0.7177995501339393
-2.1313953425478855, 0.7194578764215565
-1.9826849840268332, 0.7237942020702017
-1.9573819625777291, 0.7220529895227134
-1.9481450430622822, 0.7260755261248474
-1.8767405686084553, 0.7257687192623601
-1.7515608065847954, 0.7251224209267634
-1.7432433440968622, 0.7243783642708795
-1.7957666428654042, 0.7208019228447139
-1.8548441310550432, 0.7200430048115015
-1.9179114132138964, 0.7177459290447721
-1.9586496289747921, 0.7167202723003203
-2.087412372733845, 0.7137698590080046
-2.1331191184276608, 0.7119650383764045
-2.223475254693349, 0.7095586551295091
-2.275814690120169, 0.7098195969439477
-2.470520744313239, 0.708077654857184
-2.4931271471093646, 0.7108848575519318
-2.5761920546226795, 0.7089996175071477
-2.7772957171802886, 0.7100009909690356
-2.7843788281969974, 0.7123042868833233
-2.720769530910533, 0.7121314063061325
-2.695344780749619, 0.7164485954692725
-2.404128038604431, 0.7160240676025459
-2.4436550850654184, 0.7157591058818906
-2.3601708769309035, 0.7166282875367936
-2.3512520261628156, 0.7165945319381899
-2.5156158011448797, 0.7170706637591963
-2.380555143990776, 0.7166719784134945
-2.533079683874835, 0.715896651475639
-2.584229497952708, 0.7151056699890413
-2.6034392516514946, 0.7140391231487346
-2.656408653124157, 0.7128414242971896
-2.6766634432258156, 0.7127907222630794
-2.664152973588026, 0.7130844596572596
-2.63265828104562, 0.7127624647343526
-2.614326699873561, 0.7083981598404832
-2.5164294205803204, 0.7080294150645863
-2.522008028182226, 0.7082875687994401
-2.43797885892733, 0.7057823951165486
-2.4148955856093393, 0.7061978726547414
-2.4118587953759603, 0.7057518158439473
-2.44631317640143, 0.7074801736737281
-2.5131260792495387, 0.7067166452461368
-2.4624605115246085, 0.7064396879840467
-2.5145338068173717, 0.7067297529005606
-2.4953378551280676, 0.7103948519105582
-2.7094882084460084, 0.7093363865555908
-2.728721275240959, 0.7126552183236375
-2.652842863308372, 0.7136570126100444
-2.7095906170011377, 0.715281751469132
-2.6411746626596995, 0.7160937983297054
-2.6637291996058887, 0.7160180164635925
-2.5786625951977853, 0.7184988675111745
-2.4656410420678507, 0.7200736908965881
-2.4509707068060997, 0.7203194585146582
-2.4528665932418234, 0.7203385006361213
-2.549094173428161, 0.7189868254454999
-2.4685096895747782, 0.7198150193316949
-2.4640233483794307, 0.718410004088977
-2.5392825359106403, 0.7171211698018151
-2.4136046479224724, 0.7157652490256262
-2.5509277628961384, 0.7160460796399808
-2.5624163424568462, 0.7145413573450325
-2.568292480244336, 0.7154436664608828
-2.5542931540111242, 0.7153012647656952
-2.5588784249039995, 0.7132042209486079
-2.556120081156245, 0.7125408782410135
-2.562888134750902, 0.7125505537713056
-2.5214040269385776, 0.7088044788638921
-2.5221350756888437, 0.7115837054030589
-2.510470197528379, 0.7114693000018386
-2.3840044407805316, 0.7118940956234244
-2.361117451268549, 0.7102022546233214
-2.534835511103518, 0.7089041528391272
-2.528912422789487, 0.7062135105279908
-2.5312852164109, 0.711464091150399
-2.4761892589486356, 0.7106470144496445
-2.526180526466559, 0.7118538782094881
-2.4630013175358627, 0.707416920757639
-2.4699067776853854, 0.707875193085572
-2.416033976533291, 0.7077740197407861
-2.3671855363134604, 0.7072495019050955
-2.41844252878924, 0.704901776028847
-2.318317355272238, 0.7050962699092432
-2.556514663553875, 0.706576439510855
-2.571939385154915, 0.7076207774250568
-2.3789122430673166, 0.7060434269491475
-2.6964916596076693, 0.7067143531260582
-2.5837332313983095, 0.709425075401511
-2.587149202586492, 0.7088671475197299
-2.501641236245675, 0.7069587811122046
-2.60835845418208, 0.7093352298762134
-2.6314125334612517, 0.7098687779058097
-2.643117221827797, 0.7119970482258995
-2.5527762813865595, 0.7119488412758572
