M20, Gini
-2.255540731609879, 0.7270171254551009
-2.1796446844467257, 0.7224946784241426
-2.1142360791427572, 0.7275692204338312
-2.1219669689639633, 0.7294521266577915
-2.159472348577255, 0.7275077654490217
-2.4100087180238514, 0.7285543455078451
-2.420539238018536, 0.7294710395706924
-2.4057443344457803, 0.7282501511044532
-2.4890134978650895, 0.7257380422120618
-2.456179763564251, 0.7257671519324663
-2.3271292426061616, 0.7267324466568286
-2.31232398843427, 0.7222943519811591
-2.0815931108430448, 0.7207761930501385
-1.9581488850258153, 0.7224919259559104
-1.9444264196914898, 0.7225930416234925
-1.8682269983967466, 0.7190267687724479
-1.8083230110009854, 0.7214010318013854
-1.8878814720832247, 0.7202459758355153
-1.886068458335034, 0.722939006995648
-1.8844663049211576, 0.720798570794851
-1.8806859165235827, 0.7264693040442621
-2.0405830786254553, 0.7268641184148008
-2.011323118575338, 0.724077618694651
-1.9170087767441777, 0.7223707409585723
-1.8946952958828556, 0.7230907839654038
-1.8909465466432602, 0.7229740634882699
-1.796773586688286, 0.7209044509877246
-1.8930551644502003, 0.7198744068042809
-1.786220220473711, 0.7210366631685726
-2.043028308099266, 0.720686874330248
-1.9744869257154845, 0.7189254459762219
-1.8789598727461092, 0.7163635225417674
-1.8786828215256552, 0.7061992975882485
-1.7161833637905606, 0.6985339651803465
-1.6616143994029025, 0.6826017264437135
-1.5784038576291444, 0.669053847329661
-1.572359830401359, 0.6521823028178618
-1.5417396041593179, 0.6249015933737001
-1.4412130908311418, 0.6140413002924123
-1.4119870169988744, 0.6126993560146591
-1.3927029023519428, 0.6292062009764804
-1.6060891714056196, 0.6546619468811967
-1.6634414336021663, 0.6751573042223727
-2.1426519246808593, 0.6917625183117153
-2.1737291243730996, 0.7033781137065185
-1.7894752715136506, 0.7103072172042657
-1.9583440331667679, 0.7088224364242919
-2.0564017640887857, 0.7095313437625117
-2.4822385544667798, 0.7120972291585576
-2.124897766134604, 0.7138227133744971
-2.0957750373016757, 0.7141269072442515
-2.107951933518079, 0.7159025385694078
-2.4839053454949056, 0.7133632657155056
-2.49079527718372, 0.7114391240386526
-2.9106168280173264, 0.712870718272361
-2.889185961493259, 0.7152449716046481
-2.4309845041447824, 0.7131967771471609
-2.427260914350676, 0.7166460673923631
-2.479783431620326, 0.7168927113237257
-2.8007011552531327, 0.7186350402628201
-2.8077522149336267, 0.7231117286776166
-2.8595398241330328, 0.7252380459307163
-2.489511016078477, 0.7273905993593778
-2.880254863603306, 0.7270359216948298
-2.8930860199197035, 0.729724259412677
-2.947284419425718, 0.731717648005178
-2.7529780222771625, 0.7335624699914516
-2.605219914466263, 0.7401828303642208
-2.5902113700286735, 0.7481745827479884
-2.1471681285623094, 0.7540185796595257
-2.073086844048753, 0.7670233929291971
-1.9970871602750295, 0.7734893432788456
-1.9793434930216958, 0.77759813219157
-1.9169554123714507, 0.7803295927386537
-1.9668011292251382, 0.7857364613527827
-2.010959827881643, 0.7868696731155735
-1.9164456632658167, 0.7874023659982531
-1.936312738369763, 0.7847818351017237
-2.0047402577772564, 0.7820694870059122
-1.959642851120149, 0.775051687007576
-2.04158719926593, 0.768221835486396
-1.9689573446449273, 0.7634259153387031
-2.0750769867979857, 0.7605644938122813
-2.0006707954204286, 0.7610623002181457
-1.8210111825985662, 0.7562976360387892
-1.8244245179195637, 0.754705250094606
-1.8186689889294316, 0.7512890250831219
-1.7509910165503089, 0.7521466639531311
-1.7055802406692386, 0.7528429546134064
-1.8121362405656056, 0.7530041008062117
-1.8362921828513588, 0.7517627728522762
-1.8058948094271572, 0.7542261981401495
-1.9489088270445918, 0.7534868763065771
-1.9412278639996428, 0.7547841876864588
-1.9359405937107972, 0.75730092647852
-1.9197429809836462, 0.7525658495698394
-2.060361642402176, 0.7572940038821584
-2.2469693444248198, 0.7596562732046515
-2.3728757995256617, 0.7606443936213354
-2.298921454975281, 0.7651108392530569
-2.2661010507985617, 0.7646904518616712
-1.9338455992445778, 0.7622042252481445
-1.9937930389318828, 0.7620873922304544
-2.1071263537572955, 0.7600298074453737
-2.1500963109563576, 0.7632771079938763
-2.3328739378332557, 0.7600944940732641
-2.001265401852555, 0.7573376845662632
-1.9940521564110136, 0.7611751329250163
-2.3596961389681312, 0.7597335821654265
-2.28706113924797, 0.757710546720368
-2.287894434519135, 0.7556855038780468
-2.2862489485609965, 0.7568274862975669
-2.1806162790084134, 0.7548633095385011
-2.1678335309135424, 0.7525444061534936
-2.156107350536643, 0.7522296350673982
-2.1241317156448227, 0.7530281996369058
-2.123733392053233, 0.7477222679328769
-2.158319211745037, 0.7458398634906175
-2.051729991710395, 0.7439994181078868
-2.265348936249055, 0.7462602743831672
-2.2121280271151287, 0.7452202783253534
-2.1955145952266033, 0.7492471163384434
-2.1761605326517786, 0.7508550822573334
-2.48824919253802, 0.7540901850925529
-2.5500512377527627, 0.7575692112587629
-2.565341855297688, 0.7600123565009943
-2.575364428105611, 0.7601708588155941
-2.570802001573507, 0.7616953764494554
-2.54314908459026, 0.7580954689457331
-2.553526045514655, 0.7619853218519884
-2.5035803004702206, 0.7610589619032574
-2.469853155710339, 0.7616099449733231
-2.282186986171193, 0.7623633420679546
-2.4383971032048093, 0.7652199766123272
-2.1944522975965253, 0.7635951652493058
-2.451215261759187, 0.7610176209604749
-2.2015303880982686, 0.7607111888731825
-2.4523923544789428, 0.7600158753783361
-2.4756319232426103, 0.7586145062285968
-2.494173153115378, 0.7543628681423052
-2.4915923853782016, 0.7569642649579955
-2.4942248028874214, 0.7579112259657019
-2.304705900695099, 0.7566588806924329
-2.345930200611394, 0.7579454769198396
