M20, Gini
-1.345973103460201, 0.6668920298427956
-1.9586657148440663, 0.6696999377624793
-1.8163911360956708, 0.6735144382575238
-1.3606021823815309, 0.6787015650675596
-1.102086072032519, 0.6803834867622632
-1.1186627613081952, 0.6832074437600659
-1.0880540095721158, 0.682707286484185
-1.0096899695377737, 0.6871451150763739
-0.8695556002444418, 0.6896512316299084
-0.9129343218847192, 0.6921855169501941
-0.8626634915157401, 0.6972695762924246
-0.8055985603803724, 0.6976430050144935
-0.8781668517646437, 0.7010044151736843
-0.8245230947866877, 0.7000315653486059
-0.8291155159147168, 0.7037268763544311
-0.8244542006127097, 0.7041118796999936
-0.8679958683326298, 0.7037241784497141
-0.8978998453952665, 0.7081562735749185
-0.9083790505604473, 0.708698763104113
-0.8388076441481649, 0.7085327765929159
-0.981042795570957, 0.7125487186269679
-0.8820605461062561, 0.7131551896642715
-0.959323210820487, 0.7131250971863149
-0.9507415376105215, 0.7134596769176089
-1.0122377818979305, 0.7163939606638158
-1.0640712285379212, 0.7176867388696623
-1.0039043817429376, 0.7201821546360614
-1.0957699925301758, 0.7217585995048027
-1.0638955197635265, 0.7263228949049778
-1.1573395872593026, 0.7299814869389047
-1.174286645762812, 0.7331357076300983
-1.224917168621819, 0.7385852551140685
-1.3378324987345012, 0.741970923385258
-1.4212691496259386, 0.747612711186354
-1.6298504516628745, 0.7539067909992551
-1.7072688424378, 0.7564818900345416
-1.7642876178319422, 0.7595753949803525
-1.7736540500999805, 0.7624894470128929
-1.8855124002223005, 0.7600163142020209
-1.8703507467625793, 0.7611141324050815
-1.8240896870383478, 0.759951969045474
-1.6865013941754217, 0.7592578026820558
-1.6716504200601237, 0.7557844795287174
-1.5701634019789021, 0.7560591140507033
-1.465264016366874, 0.75422591694476
-1.3566913184867044, 0.7499464908630173
-1.2964132721971577, 0.7461281265005563
-1.2911633174986408, 0.7439602145098508
-1.2553254450359488, 0.7371912375087009
-1.262546949615594, 0.7327866595159329
-1.230432517142575, 0.7322562278621106
-1.2217285990049662, 0.7276829644915087
-1.204019307526093, 0.7209148263400428
-1.1817111906925384, 0.7193653794293836
-1.1546563374058412, 0.71842252077263
-1.2226207895398085, 0.7145819854663841
-1.2428507147481773, 0.7148037993468145
-1.2265089261027737, 0.7139050984301142
-1.263193351549925, 0.7132040858074297
-1.2465424753923173, 0.7121142290968424
-1.2542960736321958, 0.7126963069413167
-1.2697263574203879, 0.7133946733134817
-1.34164124304618, 0.7131928150652698
-1.398374893528075, 0.7125669975133906
-1.460169440288829, 0.7125984137929922
-1.5033458986551258, 0.7095259224714381
-1.528564907171132, 0.7106939829267163
-1.6037831466126775, 0.7104041510560287
-1.6677726943038969, 0.7106180837802387
-1.6989733444205886, 0.7113273001837439
-1.8648963490144868, 0.7145076197001724
-1.9799254358493894, 0.7183638686383894
-2.0054350907525653, 0.7196733147614893
-2.0760845023723915, 0.7209225961631361
-2.5233991152661117, 0.7250916957570521
-2.5731291372013994, 0.7283145814998755
