M20, Gini
-0.7435190106429408, 0.7221291204379883
-0.7383562710807419, 0.7233077139015729
-0.7912786674546912, 0.7227786971462719
-0.6856214805772812, 0.7226549955344148
-0.7385743041375282, 0.7252381623798696
-0.809264621528052, 0.7245009367328655
-0.7678722010583714, 0.723669155233512
-0.7751130538384239, 0.7229222157912809
-0.8022460821213142, 0.7183830443918254
-0.8173593152303703, 0.7145287107945867
-0.8102789087489498, 0.7116652935230643
-0.8911946098214537, 0.7059249701058764
-0.8413456768157777, 0.7049821924805323
-1.0373779143751163, 0.7023819479460384
-1.0148057056267044, 0.7013240891718993
-0.9691051310428778, 0.6988427309484849
-1.0990427531658726, 0.6997254068631575
-0.99548568654744, 0.7000887660249093
-1.117197404784449, 0.6978802974144269
-1.0089672608278177, 0.7028014770645886
-1.1206109646394722, 0.7035571800840861
-1.1272408925137696, 0.703656789482629
-1.1809165587271533, 0.7036289423121788
-1.3453553069317006, 0.7056705355369024
-1.2357768969372045, 0.7049044918158498
-1.2502610647112997, 0.7084631873162711
-1.3089642029907202, 0.7102492924384987
-1.3126054585023477, 0.7132352494786536
-1.3588998613968366, 0.7188986388437053
-1.506129090620421, 0.7227322808870367
-1.4197656781400818, 0.7255163454175171
-1.4839921684095079, 0.7280040390266976
-1.5253791544590471, 0.7350467161227519
-1.5773329896765338, 0.7406592793019204
-1.5437226228879513, 0.7451576612331019
-1.6615411702553204, 0.7541105209089678
-1.692354712263544, 0.7580805095622557
-1.7927837645322537, 0.7608276504153623
-1.7224262007120874, 0.763537727274077
-1.7017538303302784, 0.7639643078362843
-1.6243757434925994, 0.7677276275544089
-1.5646761468821009, 0.7639830852479975
-1.5447293481289148, 0.7619122283363091
-1.5812787220625726, 0.7576375255741418
-1.4900680826653754, 0.7491158893422102
-1.484510040311522, 0.7407317925339679
-1.6343148884503909, 0.7336944017870821
-1.5697136214512482, 0.7237027877929849
-1.4781256903110331, 0.7172198256949497
-1.6410977003721503, 0.7083823459451499
-1.6358813158540717, 0.7021503769200587
-1.5770580298352204, 0.6967543984366674
-1.5592302898352337, 0.6883535327713862
-1.832145155618887, 0.6887410906048381
-1.7180899823984366, 0.6815129915774262
-1.6483704129690677, 0.6846197925425977
-1.658278723198887, 0.6871899847321837
-1.7953599041910882, 0.6913954430699397
-1.7887434131219047, 0.6935535935326729
-1.7905044010691489, 0.6980611132930806
-1.8649686481587147, 0.702382203189042
-1.9742947044100494, 0.7016047370352196
-1.9710431776613828, 0.7092595081351328
-2.0114777735955016, 0.7130277220526028
-2.0725741752388993, 0.7188723218060633
-2.2305918360915706, 0.7227726039785485
-2.2925778036828217, 0.7316231115481007
-2.379575523061808, 0.735043266137167
-2.4851053643332937, 0.7382561828734506
-2.0183215300830035, 0.7444531221485361
-2.2592074628047656, 0.7501226655793568
-2.373738364522008, 0.754525953441045
-2.3934347379615426, 0.7582055668940192
-2.3949730025938156, 0.7626917011227679
-2.2204567425080377, 0.7658314854739013
-2.2658765001407453, 0.7693347606997344
